"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"63976","21232","21142","0.03219490603752167","0.9888888888888889","0.37234827976571344","500","39.281997084617615","63.46589883677052"
