"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"191928","63696","63426","0.18905825380870422","0.1649543378995434","0.6411536328341653","5684","79.50682640075684","72.27500026424254"
