"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"63901","21307","21142","0.27098104483124164","0.2103914259086673","0.7962962962962963","2453","82.87768363952637","81.34570245975684"
