"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"64021","21187","21142","0.18705254115614325","0.16286243059839606","0.6589018302828619","2576","78.80522012710571","72.73696714102374"
