"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"191178","64446","63426","0.40675371279454314","0.9307591644718316","0.9827718893203204","3140","91.85665249824524","65.70929184285544"
