"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"63726","21482","21142","0.16031912731436254","0.1444253859348199","0.7004991680532446","2504","74.7043788433075","72.51743583495912"
