"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"191178","64446","63426","0.12869829484815226","0.9769885326828144","0.8344900001640663","4905","82.20603466033936","67.52247980618311"
