"train_n","validation_n","test_n","kappa","precision","recall","computation_time(seconds)","test_accuracy","average_accuracy"
"64021","21187","21142","0.4979421556748147","0.9711363636363637","0.8968412215342638","2640","88.29817175865173","82.65396126865177"
